userid,productid,rating,date
A1WWVMU909P9KD,B005CS723I,5.0,1404086400
AIDKC6RN9XSQ6,B001CCGYU0,4.0,1370304000
A3M9KYL6M904TW,B000EPJLGK,5.0,1238371200
A1U67SR0X6CYLI,B004QGXOOI,5.0,1336867200
A47ZIX1D1WWH5,B004CAHTCQ,1.0,1399593600
A1P6EDJ89B9QGO,B00149PA42,4.0,1330992000
A2L4XGVPR42KHL,B000AY7A6I,5.0,1147305600
A2XNY5XA2ZM3U9,B003S5SOLG,3.0,1307577600
APF3OCEML8P62,B004S6315S,3.0,1327881600
A339Y7ZTEL58SL,B000FHPX6O,1.0,1390867200
A2PJ89LEZ4QH5V,B0016GX21G,5.0,1267488000
ADF5AUO3Y5GF4,B001QX63U6,5.0,1281139200
A1Q6TTJYDALRAK,B008KEPW1K,3.0,1356652800
AMAI8RN3LAMTD,B0074FGNDC,5.0,1365984000
A1BY1SIKBSPAC6,B008714LJ0,5.0,1387324800
A1UKP70O8QHXRX,B007SVHFXO,5.0,1340582400
A14VW659KS52YE,B0002J2TLC,1.0,1363305600
A1LZ2BZTMFPGI2,B009WZRAQQ,5.0,1362096000
A1PGSFK5DT8GFV,B001IWOBGI,5.0,1272499200
A2X3PBADT72J2W,B001UEBN42,5.0,1385942400
A3SRX0FNRKF88V,B003XU73KY,4.0,1290902400
AE9166ME3YBDV,B008OGEA0S,5.0,1365379200
A3LV6HWF01X3Q5,B003BM45HI,3.0,1291852800
A3SXFTDQOVSJOU,B000QUUFRW,1.0,1352764800
A23OME8L0K4FES,B00889ST2G,5.0,1346371200
A3K3O4SZP34NHJ,B0091FRFG2,5.0,1370390400
A1Y5DHBLW0C4S8,B0000C5RR7,5.0,1176681600
A1I58IGZTPIIL3,B002ONSZPI,5.0,1404000000
AWM9IOBRPM7T2,B000FGCUSE,1.0,1399334400
A1KF331GYY3ORM,B00BWF5U0M,5.0,1396828800
A3J8ZDY5C4JUDM,B001RQ2HWK,2.0,1237334400
AZKBV3NJQHIHB,B000Q8UAWY,5.0,1272499200
AMQJW1MLEPZRC,B0041Q38NU,5.0,1386201600
AI5Q180Y6LOC1,B000BTL0OA,5.0,1235433600
A71IZORHTVFAG,B001D07YUK,4.0,1357344000
A29VHPU8K7NXF1,B00365GUZ0,1.0,1374883200
A1N5IWTTAAXZ0A,B004HJ7ISW,5.0,1374451200
AW8515IRKOMDE,B003MX4D0U,5.0,1387670400
A3HBQ9KDA0EVUR,B008OIH4DQ,4.0,1357689600
AJ9NA72TAZT1F,B005965XC0,4.0,1320278400
A2RUWT218ZQ6QQ,B0062W50OG,3.0,1356998400
AXV5IWNDCEL76,B00834SJSK,5.0,1366416000
A4RYXHG9ZW61L,B002NWO9EG,1.0,1310601600
A3UI6CTFWL721L,B000089GN3,5.0,1128297600
AYKBOUOU5MF8W,B002ROAZE8,1.0,1385942400
A2KCLE478P9OVF,B004XC6GJ0,5.0,1331769600
A3EIOLH1JLUV1E,B001U0O7RQ,1.0,1311033600
A1LO6OS06L15CF,B005JXH1OG,5.0,1320451200
A3VQ5X0UIEKTBO,B005680BX2,4.0,1394841600
AYMJ6XJ0MXE9F,B00AC81FO0,5.0,1389398400
A32ES89D2UCCTW,B00AXZWG8Q,5.0,1384992000
A17LHIQN7JNXFX,B00B7IRRI2,5.0,1392076800
A13VMKR59W646H,B005LHN2Q6,5.0,1369180800
A3JQFP0W2I86XX,B004FOQUJW,5.0,1389744000
A1RS0JUYPXFKX3,B005GINKRQ,3.0,1365379200
AFE5FHTX67PZD,B001IUQB2W,1.0,1249084800
A28UJZTMPJJ470,B007FGY2EW,5.0,1345075200
A24T08870ZO5E3,B000LXXH7Y,5.0,1202428800
A2GPPI4CYZLM8H,B0016LTZFI,5.0,1362960000
A1NHVXUT1OXDD0,B0015HS09K,4.0,1242086400
A1U4TWY4G1DW4O,B0058W0S1Q,1.0,1377734400
A7Z2J9V37ABCO,B00GGD10ZE,4.0,1394323200
AEMSGB00FL3YO,B00JC5Y6YA,5.0,1403136000
A1WTTKLB0JU3D6,B00008YGN1,2.0,1084233600
A3CO8ZKKTSR5NL,B0000658CG,4.0,1039478400
A1YPRRQDYGI97S,B00B0GSADW,4.0,1398470400
A6D4TPQOD9TNT,B005VFXNEE,3.0,1396915200
A2CECX1177BHUS,B001MQ8BDE,4.0,1365638400
A2ERZQYMF6WW8E,B0052PNK6O,1.0,1363046400
A2M7V8LTKW9OGI,B0043862N4,3.0,1376265600
AEP2PRLSJMBWQ,B0013G8PTS,4.0,1372291200
A1GVC2YADBL2FK,B001VSCH74,5.0,1255910400
A2SYRFEBAGHV23,B00BYBUNSI,4.0,1393545600
AGIFASDM47BFD,B00COYOAYW,5.0,1404950400
A2NXAV1SNXWA9H,B003UYU16G,3.0,1295308800
A3H5RCI00R1VSF,B005I6DUYE,5.0,1364083200
AUBE55UQAWWD3,B0032JRRWK,5.0,1309564800
A2KC056IIGLNMA,B00FZ9SMVU,5.0,1392940800
A2LPJY2QMEYTRA,B000MISEI0,2.0,1353888000
APBWN3K2TFKZI,B00829THH8,5.0,1361145600
A29HHTKTD0ZO9N,B00BVUQZZ2,5.0,1388534400
A15XB34TV131SM,B0036S147Q,1.0,1383782400
A1NMM0RDRF6R84,B000HZ9CCA,3.0,1227398400
A36COCV5K2KYZ2,B004GIZ61K,3.0,1380067200
AOWKELZ0F11YV,B000I5K4MQ,2.0,1185148800
A3LRDSQGAA3FPO,B00007M1TZ,1.0,1386028800
A1GJPIHK7E0ZHG,B001WLMT1O,3.0,1325635200
A36XQNDC5YH50Q,B00DW1UNS8,4.0,1389052800
A3J69DHFQ03QGL,B0028K2TXQ,4.0,1381622400
ATY05NV7KJPL3,B0044YU60M,5.0,1318636800
ADSZRRKKOG4FN,B004L1NG5A,4.0,1358553600
A2MIK987PPC6,B000652M6Y,1.0,1312848000
A38TDCB41IFN82,B00GGFCRQ8,1.0,1393372800
A3A7PDWH3KQ8ML,B000MUXVZE,5.0,1369958400
A22YH8C8NCD9GF,B00AFSORV0,5.0,1377734400
ATC4NI4MDV41Q,B000IEN8QQ,4.0,1165190400
A2J6S5AMZTFYP2,9575871979,4.0,1277251200
A2S7QZODL9397E,B00264GKVQ,4.0,1325376000
A2KWJBWI1VO7AE,B00BSXRBGE,5.0,1405814400
A3LOHW5NJHWWO,B002WUVAVE,1.0,1367712000
A3SOS2IKA8G34,B004WY83FO,5.0,1397174400
A3D6U7CTCOATXG,B002MUGUFK,5.0,1372118400
A2WZVPM7EO5IVZ,B000WKY2M0,1.0,1242864000
APFZSY4PXZTLI,B000233YDK,1.0,1224460800
A1IQS4AZQ39S8A,B00FFJGXH0,2.0,1387584000
A222M0NQJ24DAQ,B00H9VOYV4,5.0,1404604800
A21H11NEWZSGU9,B00DIFIM36,4.0,1402963200
A2H8PKIABDJXI3,B004CJ4WMM,5.0,1314403200
A3LU0J3UOMLD3E,B00948FSH4,4.0,1366502400
A1WWV368D985G5,B003F8Q6SO,3.0,1322092800
A068817411SCOLTGF0PAY,B00AMVD9SC,5.0,1395619200
A2OU2B0KW8TFE,B001P85IZI,5.0,1365120000
A1Z7XA76MWZ6OL,B004MMEHH4,5.0,1389830400
A13BKI741772SB,B007SNM046,5.0,1371254400
A2FZY34A6ANW25,B005EWB396,3.0,1377043200
A2EMK696074Z5W,B00114LG7U,5.0,1220659200
A1K8M3FSDWKYU,B005S67ZOK,4.0,1350864000
A12Q4IYZ0HOB0E,B003DZ167K,5.0,1308614400
A2TRC1VJG2YLV8,B000VDF5RO,5.0,1199491200
A3FAW1VTX12OZQ,B007003J2E,4.0,1360108800
A1XMVY4QIWLBVP,B003BIFJRW,5.0,1369008000
A2DPBJ8EDUTW2Y,B004KNAT3G,5.0,1384905600
A16T2C41GZYAJZ,B0046EC1OE,5.0,1312588800
A3ABVWSBW20XPI,B003GZDB1Q,5.0,1382140800
A1PLUW7PI06JYH,B004SGQM2M,5.0,1361145600
A2FYUYANQ8GBT0,B0002YE686,5.0,1308960000
A2MW6Y1X09NE6R,B000HDJT4S,4.0,1295481600
A3SISQSW831SAH,B000065BPA,5.0,1199145600
ARC41G0OK4HA5,B001CHHVCU,5.0,1229990400
AY07Y5CPM8Q8P,B0002IP2TY,5.0,1227398400
A2VY00IULLEH5I,B002PWDUC6,5.0,1347235200
A2OKOU9NZWJ11E,B000I0VIYE,5.0,1346112000
A2Z8JFR5M6Z1EH,B003YIAIFW,5.0,1288483200
A3AJ5XNAUGWNQD,B00466X9SY,3.0,1399161600
A2YJN5IA8PCIUE,B002V15ZQU,2.0,1329523200
A1F70K36B50YBH,B0071C5VC2,5.0,1381276800
A1OF3PAX068A7L,B007HH95F0,5.0,1356566400
A3G18XR00S9AM3,B00BBGILIA,5.0,1388793600
A7RKATP91ULRK,B00IXNY4B2,4.0,1403740800
AOECFZ54PNTU5,B000O1RDN2,4.0,1202342400
A3NDRSL036M534,B0039YON6Q,5.0,1290470400
A1RC716EDY47M8,B0012JJOQO,5.0,1335225600
A23HIWBWA7ZYRB,B0041LYY6K,4.0,1303603200
A22NWHP5LLY4W0,B001V5885W,4.0,1391904000
A1V5K0BPDNTH7P,B001AILXWK,2.0,1231891200
AR64UXPF58WEM,B0000C73CQ,5.0,1383350400
A3G5O87NTCHA3R,B000V0IE6G,5.0,1344816000
APCMTFRIK30K2,B004BSN9PK,5.0,1363910400
A2O7V4IG6KHTZJ,B0074FGLUM,4.0,1370390400
A3JL0XWBH3LBUA,B001NEK2GE,5.0,1293408000
A2IJ08E4MYYF74,B008ASLEZ4,4.0,1370304000
AI4UWF1L2FW7B,B003FVVMS0,5.0,1389312000
A1F5BWM0V4J6QL,B002S53LJ2,5.0,1396483200
A31KNLKETZL4BG,B00I86POJK,5.0,1403913600
A17LXJ8ONORLPK,B001MW5FFK,5.0,1367193600
A2QY34ITZ7FEB2,B00D2ZAA1O,1.0,1405641600
A33W1F4OK4NIAD,B00DR0BQ0I,5.0,1383091200
A3M20LSUNU6OHI,B002DTRO9Q,5.0,1299888000
A1RPI2D37DSEEA,B00B8A43CC,2.0,1394150400
AG93S14LG1CNG,B003BEDQQC,5.0,1293408000
A1LX9AWBC1Q0FW,B003SVURT2,2.0,1360713600
ANTEL9IQ80XW9,B004P13OBW,5.0,1357516800
A2FPWM1G1Q5HWE,B00CPG83AQ,5.0,1388966400
AEX683N7LH20L,B007IVW15Q,5.0,1347321600
A3LHR8096ZIEOV,B00EUUN76U,5.0,1399075200
A1KXHMH8IBDIWY,B002V19714,1.0,1350259200
A2VR0UH2AQMEJV,B004JRYLG4,4.0,1391644800
AJPKDAFL8B7MO,B00CIPM1DE,4.0,1376438400
A2OIZCQT5Z7OYE,B004O7WF12,3.0,1374019200
AO2VO6SKB1DDR,B000B7C3DY,2.0,1337126400
A3KF4IMYLUZX90,B003SWLRLS,2.0,1306972800
A3T6L18R6U3498,B002HZW6WQ,4.0,1361750400
A2C5XWQP1XXDHL,B008S7AVTC,2.0,1396051200
A1E408D9QFMHT9,B003FZA1OW,5.0,1359504000
A3I54CWDR0RCS5,B00004T8R2,4.0,1357430400
AUIZCHYZLLQCX,B007GC4L7S,2.0,1396569600
A5YV62JSX8CZD,B002WE4HE2,5.0,1405296000
A1E61Y4ERI9AV3,B001QTXL82,5.0,1242259200
A2AF0GMGA65H0F,B0047T79VS,5.0,1365033600
A1MU969CUPUEWV,B008DBI6Y0,5.0,1353888000
A2Q3QXJDNTUXO6,B00GTYFH18,5.0,1393459200
A2C4I69Q4SP8HI,B002HQZULE,5.0,1388361600
A8UM8Y5SOEPBH,B00006HWX4,4.0,1050883200
A2DKUKHFSBCKCW,B0049P6OTI,5.0,1320105600
A3H4S6YO9VNGDZ,B006JWMOOI,5.0,1391040000
A1TIAMZ30UHLI4,B00D6XW62I,3.0,1405987200
A23T89F3OZS75J,B001M4HEPC,2.0,1295740800
A3879ZAYQWB9YA,B0042X9LC4,5.0,1355702400
A38J0IFISQBVG,B0058XGN7I,5.0,1381708800
A24NWTBLBV5Z38,B000HAM6NC,5.0,1205971200
A2V22V105N9KVO,B008Z2661W,5.0,1365638400
A1S1P2BEQMRMY8,B009A2RQ7Y,3.0,1393372800
A3Q6K7IGIZW3HU,B003DPKOKK,1.0,1368403200
A9AM281VSUOV,B009A8KZLW,5.0,1389225600
A2WXS5Q3Q57DDM,B00EL93M3S,5.0,1390867200
A39HDNPW97LD76,B002B2C65C,5.0,1254182400
A1JC84DHCKJKCL,B00622AG6S,5.0,1360195200
A5XAYAGJCS67M,B000EYRLXQ,5.0,1314489600
A2MAXS1RE5IX1D,B005CPGHAA,5.0,1367539200
A2DCXKFCOTL2FX,B0096YOQE2,4.0,1362960000
A38KM1Y911FBTO,B000KL12R4,3.0,1375056000
A1A1Z7EE2WARPM,B00B65J5FO,5.0,1402531200
A3OXYK3ZL4348C,B000XHS4SK,5.0,1228176000
ATKC4RX6VIYFX,B003Y2UOFW,3.0,1401321600
ANPBJPZCSMFFR,B009SYZ8OC,4.0,1358467200
A124RZO8K19F6Q,B0031GK3OI,5.0,1357603200
A3HFR8T65EX629,B0015GMZWO,3.0,1372204800
A27N30TKVPLRGW,B002Y6CJJ8,5.0,1298851200
A1TNTVSIFKWYZH,B007CZNS0U,5.0,1354320000
A33BLW1YECJVSZ,B00F3ZN2W0,5.0,1401321600
A2R6MYGOLPALP4,B005MXK1ZY,2.0,1325721600
A2E0INLIWXSQQ5,B00865YE4O,5.0,1393977600
A3U8FTZ116P6SW,B002R41C3G,3.0,1367193600
A3D6F1QB782MLS,B008O8ELKA,4.0,1385769600
A1WA6XVA3ROP95,B000IXLHM4,1.0,1173312000
A3G1LWZPWC6Z9Y,B001JX11S2,4.0,1259280000
A2H9EYZGWXVOUX,B000NVR9SM,4.0,1198800000
AOJYHMZ5S8B5K,B00DR0PDNE,4.0,1394323200
A2RF4YXM6S2ICI,B000LRMS66,5.0,1207699200
A1VLNWDVMBEOB,B000034D6Z,4.0,1292803200
A1JPJKDKZDGOUF,B0019EHU8G,5.0,1324252800
A350VURLW1OINC,B00CD239UG,5.0,1379980800
A2EX7G2N9WQD95,B0018O9JIG,5.0,1279670400
A8UO7VZUQZT0I,B00A4BR7KG,5.0,1368057600
A1PIIZTAOT9AQR,B005PSQ5TM,5.0,1401580800
A18YEFEMK2ROOJ,B009K62HQ0,1.0,1393718400
AAJR9T37CBRI7,B002HSXXMA,5.0,1357516800
A1Y0ZQVNGSQAPI,B00006B9WE,5.0,1241654400
A292Y0ZG8U9O5,B008U4PLLG,5.0,1397779200
A2TR8BS4OV796A,B004P1IU5C,5.0,1397779200
A29IOI4VGY0RGH,B0098FKFUS,4.0,1389139200
A2N2X7L7LB3S6X,B003ES5ZUU,5.0,1325721600
A1ONVQZM1S0J1C,B0036WT3YS,5.0,1281744000
A11NCMTP3XDCC4,B0006G36TA,5.0,1123632000
A15V5JBZKQRFWA,B000A8EPH6,5.0,1261440000
A3G41KVQJAAWQJ,B0098F5W0Q,5.0,1372982400
A1HIGQRIMWCN8Y,B004XC9J8A,5.0,1325030400
A3RNK0HVGL9N88,B0026IBJNQ,4.0,1264809600
AGJ0DW8O7D9FL,9574423271,1.0,1222646400
A2CZXD7BLANFA9,B001TUYTZM,5.0,1361664000
A3EYFNCOKPHBUX,B0036UUST4,5.0,1384300800
A34W85CBLPXN87,B00CL4AL20,1.0,1391212800
AE83ZOB7NUZSL,B00BB53Z5U,5.0,1405814400
A3ULQE44N0K2FX,B00DIHVL2I,5.0,1393804800
A19BCN5NNYPVC4,B005HNG266,3.0,1326326400
A1EROZ9C9TMJMQ,B00AB7QZMY,4.0,1390780800
A28DWH7Z1ZE5MD,B0038JE9MU,5.0,1275091200
AIXD55RG0A2W2,B0089AXVGS,4.0,1363305600
A2KHVSYCK8PR03,B00ATE4JE0,3.0,1397520000
AJ5MSTV38FG3P,B00DKXXEWA,5.0,1397433600
AC8N587Z5QM1P,B00005U244,1.0,1026000000
AO71LU2TD72FW,B000V6FKGM,5.0,1393545600
AKHN4OZT9JROF,B005G8G0LO,5.0,1323648000
ARV3VGUE65AZ0,B000L6OYIM,5.0,1218067200
ALG2ICFVV11ZH,B005FYNSPK,2.0,1379980800
A2XNN4ESCAWWIY,B007CKYXJ0,5.0,1377388800
A2OZRKWLP1RMFE,B001DBF07I,2.0,1287532800
A25QT6W0AEX7UT,B0011ULQNI,3.0,1291334400
A2VOEL3ETPUKFS,B00542SUD8,5.0,1315267200
A23LMOB2AXLR4W,B007EICZTU,5.0,1388707200
A196VOKS39CXS8,B000FMPGLQ,1.0,1224028800
A2QW6M73QU4OFD,B0071BIQZC,4.0,1363564800
A2Z6RQYT0DPZBN,B005Y1CYSQ,5.0,1378598400
A5UKILC9RU9MC,B008FC8FJ8,5.0,1356825600
A3RCV60LS2L1QV,B00AGA6FLC,2.0,1374537600
A3SETDTNF8Y092,B004HGLAFW,5.0,1375747200
A3HOQ9C7UMZQCS,B008D4X97Q,5.0,1369958400
A2K263A2S5KFBS,B00D3RITM8,5.0,1363046400
AOL4KEZ51AZ00,B002BW6DBU,5.0,1273104000
A1BWV6Y1JN9214,B00FRMLJ6K,1.0,1386979200
A2FGWJJHKTAYWL,B00518M806,1.0,1325203200
A274KKHOLO0XNA,B00ADXV1UC,5.0,1371081600
A1QYRKLJ0ISJG2,B000F7VKL6,5.0,1323216000
A3J3N5YPWPNOON,B004D2JNEK,5.0,1363392000
A2JOYEWT0DHCQT,B005JACJ50,4.0,1328659200
A297A82ZIPBHBT,B003LY7UJ6,2.0,1308096000
A2GHQL94J714WY,B0030GMFZO,4.0,1390435200
A1DASJ80URNLYE,B003YONCR2,5.0,1317340800
A18IX3IIKWKPI8,B001S4OTS6,4.0,1321833600
A3VAXXMIYHZ3LY,B008CERC7U,5.0,1387152000
A1MP5TOB9NA4KG,B006W8U2MU,2.0,1363219200
A34B7REIMR2J0B,B00176GWT4,2.0,1217548800
A7Q53PQAP6H0P,B004NEUJAK,5.0,1331683200
A1F7DV0LU3GGJN,B0051BG48U,5.0,1366934400
A1FD8C6K2WD20,B00007M1TZ,4.0,1342569600
A21D2FLIOX208O,B00B9DQ2QI,5.0,1388448000
A1Y179MQ75NO1U,B004XC6GJ0,5.0,1358035200
AR7Y12FT6HC6B,B00DR0PDNE,1.0,1387152000
A3NLWIQTO71PX6,B000FAB84C,5.0,1387843200
A316ANHBF4VPAN,B005Y586QQ,5.0,1323734400
A24QEXVHZS1XE6,B000Q8UAWY,5.0,1368921600
A3MBNR9O2STPYL,B006PB436A,5.0,1351641600
A2T7DAEE2Z091J,B004AB4YWA,5.0,1368057600
ACBVK7U9Z146,B003PJI9II,5.0,1383609600
A1I18DYT9UN9KN,B001CN7EQ2,5.0,1266278400
A1HL9UMFMOGCTF,B000RZDBM2,5.0,1347840000
A2UGCFGYL07TBT,B0076POAI0,5.0,1390521600
A1OGFUDU23UCPW,B00BGGDVOO,5.0,1402963200
A38G16UOS5ULD1,B00069R6KM,1.0,1320278400
A3A61Y03RU4XEE,B005QBK63Y,5.0,1381017600
A1BMPXD51P49GM,B00009WBYL,5.0,1344124800
A2925SAISVHNB2,B001F42MKG,5.0,1367452800
A30ARMF3JEKEJY,B0019HDAP0,1.0,1238371200
A5TCAB4J1QI6O,B00BXR3AGA,5.0,1376870400
A2AEP23JKMKHZT,B00009R6TA,5.0,1382054400
A3A0BJ2AJGDXWJ,B000P1R9QM,4.0,1305504000
AXQ29B4K9LYPE,B001BAWU5Q,5.0,1281744000
A238V1XTSK9NFE,B000K5VCUC,5.0,1199232000
A36INAC0WGCPM,B009A17BCU,4.0,1375056000
A2TXXZP3QYO32M,B0037LXWM2,4.0,1389744000
A314KKDIJWCNMV,B008B0WUPO,5.0,1392508800
A2STK9W5NS2HHB,B008GGH4OK,5.0,1366243200
ACKBIKFU48BHL,B002EVPCSS,5.0,1350518400
A27AXWGXZQ25EF,B0030BZ7HM,5.0,1234137600
A3L53MXMJ1OOWV,B001F7AHOG,5.0,1363046400
A1E81G9S3PU345,B0001FTVEK,5.0,1380672000
A1KKHIQGWSU8VH,B004PA2B6C,4.0,1345680000
AY78Y8JS3Y6QD,B00DR0PDNE,4.0,1385337600
A261OSDETCB3WI,B0013LWK3A,4.0,1282435200
A1PLW9IUWONJUS,B001EYV9TM,5.0,1239408000
A334TRKZ30OT4Y,B000BM8RFM,1.0,1377475200
A2DPPVKEJY64ME,B00G4UQ6U8,5.0,1394323200
ATTS9W0ZV5OWY,B004CADY9I,5.0,1400976000
A3EJEZOOSCFBFJ,B0018QNYSK,5.0,1379376000
AMNO6ATXDZUVZ,B007ZFNHUS,5.0,1361923200
A1BUHXHFQFF8Q7,B001KB6P16,5.0,1284595200
A1KU0ZW7OT58ZM,B00855GUP6,4.0,1360540800
ALARNC3DHXQOC,B0055Q0RAC,5.0,1313798400
A3GML9DSDUF5C6,B009QUDLYW,3.0,1362355200
A1NMNY8FQUS4N0,B001TIG36C,5.0,1392508800
A6W1261C8ZMYB,B005QX7KYU,5.0,1354060800
A2L52WFTYYZS10,B00AFY8A2Q,4.0,1395446400
A3G3SJ7AOTMB7P,B0007R75NG,2.0,1304467200
A2JU794AKA0WS7,B004D072YU,3.0,1335484800
A30TLOVNKJY7OA,B001T0HYCM,1.0,1246492800
A3CCU5AEZJHSB1,B00005ATMI,5.0,1344643200
A1F3VY3MJMHYY2,B0000645C9,5.0,1046217600
A04871291DNG2J5M3QC41,B005LUQFB2,5.0,1362528000
A259FGBLW1M0E3,B009AR2MQO,3.0,1367539200
ABLG9YDZFOEQ7,B001MRYT3E,4.0,1280448000
AKAXJHVMQ6LMU,B0009PH7RK,1.0,1120521600
AC8BT9VVHZ5G2,B005Y29E1K,5.0,1326412800
A1F72BVNQHI3KW,B001G5ZTWM,5.0,1252886400
A2QAVJS6KLSNJH,B000UU2VJI,3.0,1214611200
A3LIGLSG9Y9OYX,B00002SWF3,5.0,961459200
A11SJLOO90Z8ZP,B000V2NUD6,1.0,1350432000
A3BU0J7RMLNKDC,B009JRMBVG,5.0,1359417600
A2OKRGHIYTBQ6P,B00INTDOT4,4.0,1402790400
A2N5TL4XHNUAYV,B000VEOIDK,5.0,1322179200
A3KEOHAP4MXH0L,B0042GFYLI,4.0,1375142400
A24Z7TEUNVPRVX,B00AY74JTW,5.0,1387152000
A1QNVBL4KIU9A1,B008R3LOM0,5.0,1405036800
ANRBLCIUCW73O,B003SGCO3E,5.0,1339372800
A14HZ72RS4IQQ6,B0001YFZ7S,3.0,1281225600
A1PU88DC4HLRH,B007V9W7VI,5.0,1354665600
A1QYBX1E59CITN,B0032ANC8M,5.0,1314576000
AK1X6JAJ2L389,B000NUYW92,5.0,1373068800
A19ZB163GQHX2,B00DTNK1T0,4.0,1377388800
A3S1YQA5N7DWGD,B0016WT9OE,4.0,1267660800
A3RIDDYSC1BF0W,B003WV38GM,3.0,1301702400
A5H7OU507OOMS,B009DMFOVG,5.0,1405296000
A5KIEQD4EJ6A0,B003B20F54,5.0,1304553600
A2ZUG7S0N4MJJW,B00ID2HGK4,3.0,1397952000
A11UTLBIAT1ARA,B005HMKKH4,1.0,1384732800
A27HX771D4QKPG,B003Y7PXSK,1.0,1334361600
A3ILKW1NW1YXRB,B006NPYXY0,2.0,1369353600
A3J76O0P4TLJ9Y,B004BR3KSC,1.0,1305331200
A1271F9CNIUMO9,B005H7MY7S,5.0,1352160000
A1Z7VYGEN8GC88,B001SER460,3.0,1260316800
A3T1MP7N2AFMRB,B007ZT1TVS,4.0,1366243200
AT603QV23DHWF,B007TYUTY2,5.0,1350691200
A3FKTW6QQNLW7A,B004ZZMXLA,5.0,1311638400
A3I200IRE7O38S,B00365EJ08,4.0,1323043200
A2AQ7HX1GVYT0D,B00810ICRO,5.0,1350518400
A1P3Q2UIWVSUB0,B000A6PPOK,5.0,1377043200
A2RZT8XX9QWS6F,B002Y27P6Y,3.0,1391990400
A12G1EN7XAZ9I1,B005QBHNTY,3.0,1366243200
A18OBJ1VSTZAU8,B00BQ5KHJW,5.0,1372636800
A1A3MFUDCR6LLK,B002T0EK64,1.0,1335052800
A2AAL3M6O54O9G,B002IFPY2O,4.0,1380240000
A211F3CK1A9Y7B,B00005LE74,5.0,1224028800
A2BAP9HXMUHQ9Y,B000I68BD4,3.0,1396310400
AMDFRLVEVT7S2,B0019EHU8G,5.0,1365552000
A2R7V4I4H7ULIO,B003ELYQGG,4.0,1382659200
A6OBGSCMLB2GS,B003VZ7GEY,5.0,1344384000
A3L6UF29FFPA77,B000OEV88K,4.0,1318550400
A32S7Q14KR3TRB,B001MX5YWI,2.0,1354924800
A331XV5SGIC5KZ,B00BCGRTFK,5.0,1379203200
AH26HJ9FCPQIQ,B004JXVODG,5.0,1328659200
A1V2VETZRC9L7L,B00605XASS,1.0,1405555200
AQ1BDQ6NOOWSK,B004Z4FBE2,5.0,1367452800
A2SFD8GNGP79U0,B00GG6PA9S,4.0,1396742400
A205CPPJIRCQNK,B005NF5NTK,5.0,1402358400
A2W64B0JGA49IN,B00BWHILCY,4.0,1377043200
A1Q9QLXUQI46QH,B00AAIPT76,4.0,1381449600
A1YW7YDXJTJXYZ,B00931DHKM,4.0,1393286400
AD3JI5IUWV1CT,B008IFXQIW,5.0,1380585600
A25UYG7GP140MA,B0052YFYFK,5.0,1349568000
AOY7MEWEJV554,B0017JY5FE,5.0,1348876800
A285GJEY3UY28R,B00006I5GH,5.0,1266796800
A6BPKZG60HQLK,B000247YNU,4.0,1277942400
A2LWQR8HTHC960,B0001UZQWG,5.0,1400889600
A12U801UO063JR,B003USPP5Y,4.0,1349136000
AKY2NMZ4HPD4H,B004OOS35C,5.0,1327795200
A2Z7U0CWDECYOF,B003WUX6PG,5.0,1358208000
AFLTHUH7R9QI2,B00019FO24,5.0,1133308800
A3Q9DALHLE2K63,B003ZX8B2S,3.0,1331769600
A36CE0H5Q04TX,B004HW73S4,4.0,1320883200
A3GQCL37LO4F44,B00B518UOQ,5.0,1370131200
AFPHK48X9Q2HD,B003LR7ME6,5.0,1358294400
A3V8JDNIWLY1AT,B008K24BKU,5.0,1392595200
A1JSPYCRQPXPND,B00EEM86UQ,5.0,1391040000
AFEGTY9159PUL,B00BCW4TA2,5.0,1369440000
A3NGTRWGNTHY18,B004RL6QUQ,4.0,1389052800
A2YQK7E42OD00R,B00365GUZ0,1.0,1306281600
A37SIA6OLQD79R,B0007TXOXO,1.0,1141171200
A3OUK4R6KM9E9C,B00DR0B7Y8,5.0,1385424000
A2RJ2SL7LWVOT9,B007M506WS,5.0,1402531200
A1MWK7Z65KNT8N,B009PK9SA4,5.0,1362614400
A2HQ39WIC0SDFL,B003WUI96C,5.0,1394150400
AAXM34MGCAGQL,B009W7GCCM,5.0,1392768000
A3FNCZDI20930S,B0002J6SFA,4.0,1288828800
ANJPRR5ZADL7D,B00CD8ADKO,4.0,1404000000
A187DSKO5SUSFU,B008A1BI1G,5.0,1390953600
AE806Q7IM2UBT,B008IYF3SO,1.0,1378252800
APS4DP4ITJY60,B008J7WRIO,5.0,1399939200
AVEEN6ZGBUP6N,B009NXFLWW,5.0,1389744000
A1L4J0HHDUV402,B0006TTDF8,5.0,1271980800
A3GPZIZGDRDOC4,B003DZ1684,5.0,1300579200
A1BMI5A35S79KB,B0026K9KLC,1.0,1336262400
A2CYM5B3F3X835,B007R5YDYA,5.0,1404864000
A15UY5Z5JUF15K,B00AQUXN6C,5.0,1380240000
A29OIDJKV527UD,B0044YU60M,5.0,1339027200
A2C1EOIUOENXT4,B0081XZTM2,5.0,1367107200
A2AVGSWVV7FDRQ,B00IQ7PT50,5.0,1398816000
A2U2AG24Q8QFD2,B00385VWKG,3.0,1307232000
A20W06EHBLWTD,B004R26IYE,5.0,1364342400
